0.000000000000000000e+00,0.000000000000000000e+00,9.436849298585677642e-03,5.529931603616677557e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.178486090581949133e-03,9.421898504460917648e-04,4.980846411851132336e-04,1.790599033206513634e-03,8.267229813198152116e-03,6.870324916673140048e-02,0.000000000000000000e+00,4.637234071820220405e-02,2.890747492558890311e-02,7.800696015116349337e-03,5.800491333621048823e-03,0.000000000000000000e+00,1.123129840514607881e-02,1.524680412752924541e-01,3.407065029314821913e-01,3.976809699408399013e-01,6.114210952089181639e+00,1.039955547147747988e-02,0.000000000000000000e+00,9.639246170433134198e-02,0.000000000000000000e+00,1.964615649817282317e-01,4.608404740789474041e-01,1.341252951566179186e-01,1.493874903086865658e+01,1.412463058727934651e-01,0.000000000000000000e+00,1.289803893636117493e+01,1.601427232184611071e+01,1.670851212704430822e+01,0.000000000000000000e+00,1.077037806804500342e+01,8.785482786497876617e+00,7.912257656931419803e+00,1.013832553597364239e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.263918008998743917e-03,1.268595970893927937e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.083002794689376238e-04,6.475481390708436903e-03,6.644073408382201659e-05,4.557805457972631015e-03,5.988106589851432222e-04,1.634438463992197305e-02,0.000000000000000000e+00,2.010370161490038915e-02,1.646406700042805579e-02,1.270507103714225983e-02,6.889622169807276507e-04,0.000000000000000000e+00,6.500698584137945546e-04,4.354229116668852789e-03,7.639037168232371000e-02,4.365412317225549899e-01,1.723532844270903475e+00,1.976533814916608955e-02,0.000000000000000000e+00,6.083005823088818986e-02,0.000000000000000000e+00,5.760151417072809782e-02,3.243626582537466052e-01,3.788995521415667450e-02,5.714446649402142420e+00,8.717380845097182085e-02,0.000000000000000000e+00,3.774687752054775913e+00,5.802279048523873328e+00,5.815721807583882352e+00,0.000000000000000000e+00,4.663630939256578678e+00,2.507750792095166492e+00,2.343317756214433167e+00,8.209931724301475775e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.438534339732077186e-02,1.583789739978815579e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.822229673089261056e-03,1.240442906287295664e-03,7.458175642804800267e-06,7.196644729687398699e-04,4.215680582235399620e-04,4.923805236032329814e-03,0.000000000000000000e+00,1.876383299196599658e-02,9.154092450228414838e-04,1.611351264658528615e-03,4.724548142304888323e-04,0.000000000000000000e+00,2.210493180042699343e-04,4.954640325465897027e-03,4.257534725735294227e-03,3.142053797306228885e-02,2.876378659199550492e-01,4.316600942561948928e-03,0.000000000000000000e+00,7.657904671836292428e-03,0.000000000000000000e+00,1.398456256172713082e-02,3.144438660771928934e-02,1.206390419415665806e-02,7.262045884966081832e-01,1.114021422068476978e-02,0.000000000000000000e+00,6.387923922101425012e-01,7.953362925171931774e-01,7.808135102634612412e-01,0.000000000000000000e+00,5.789528772573727666e-01,4.692184640962651643e-01,4.139445683686491240e-01,1.186972900303180922e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.695662454605377659e-04,3.144837830917855399e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.595035770617113722e-05,3.123954409102270365e-04,1.404854756907789095e-05,6.885492281745865355e-04,1.131723249750506063e-04,1.489253880921988845e-03,0.000000000000000000e+00,6.103900192832399782e-04,1.056825673701463925e-03,5.336380466066394622e-04,6.120457422287760253e-04,0.000000000000000000e+00,2.366208576398021613e-04,3.961301807527269308e-04,3.462140367053621708e-03,1.794756941671842021e-02,4.804064786042108737e-02,1.579442687381163403e-03,0.000000000000000000e+00,1.861320317393835031e-03,0.000000000000000000e+00,4.579131206883184368e-03,3.030857407243490662e-02,5.750553730374033216e-03,1.934307327015043765e-01,2.090178899984643929e-02,0.000000000000000000e+00,1.339486070552937946e-01,2.114596116181976238e-01,1.937735077969803266e-01,0.000000000000000000e+00,1.716760545476646582e-01,8.967875771617381253e-02,8.355868249377496060e-02,4.016907598429539372e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.826681185687025439e-04,6.124058068956431860e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.850823625587393714e-05,4.718972104750738508e-05,1.906186073256674958e-05,1.539514854325013421e-04,3.339006273316602618e-06,6.432871663851862098e-04,0.000000000000000000e+00,9.471159898287638762e-04,1.819831595586589648e-04,2.089618409844282490e-04,1.755024955090362423e-04,0.000000000000000000e+00,6.082113905130933875e-05,2.739905777588434775e-04,1.933967096339938175e-03,8.228031273842697016e-03,4.171253981070596924e-03,1.789322851039477913e-03,0.000000000000000000e+00,1.393998685306015303e-03,0.000000000000000000e+00,2.828685303535950334e-03,9.091895796027146120e-03,8.597376735970407337e-04,3.769085440241195378e-02,2.239460745600160580e-03,0.000000000000000000e+00,1.785961423308431509e-02,3.984524807282167902e-02,3.418058036620816309e-02,0.000000000000000000e+00,3.870285471763760393e-02,1.380376580414152503e-02,1.376862414311775563e-02,1.663678578818148651e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.416088776937928786e-04,1.339706988406790303e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.973636053066024632e-05,1.046276279070610353e-04,9.691096110673879006e-06,1.405778046970933217e-04,5.062635968870577390e-05,1.002923578990185351e-04,0.000000000000000000e+00,6.500852496951990678e-05,1.679271813096667499e-04,2.274716904022080642e-04,9.067697476680692799e-05,0.000000000000000000e+00,7.664476347508979636e-05,3.324021236988175532e-04,1.870779538070291379e-03,3.387099804990221803e-03,2.240035752955549448e-04,2.642896759479105629e-04,0.000000000000000000e+00,1.237147041278703835e-03,0.000000000000000000e+00,2.031675538604610712e-03,4.545570533257832502e-03,5.434282137763628111e-04,5.042155202716440410e-03,9.213414526301354126e-04,0.000000000000000000e+00,2.996529172486339827e-03,6.548582581170032078e-03,2.977122634557997308e-03,0.000000000000000000e+00,6.050123469269280685e-03,3.259213017442879126e-03,3.154836440688990780e-03,6.266946953474655801e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.636253094637381342e-04,6.462169627826639718e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.107668752724524700e-04,1.033096148393767818e-04,4.271773350891618147e-05,5.735033303208302870e-05,2.555567340084050456e-04,3.294657104373922146e-04,0.000000000000000000e+00,1.927200397378027680e-04,4.787651151189478769e-04,1.896989331214543714e-04,7.929382482189921031e-04,0.000000000000000000e+00,2.537798037683487370e-04,2.072084407481240723e-04,1.122170458648986220e-03,1.714273989995346434e-03,1.103646442656634231e-03,5.341145870652312016e-04,0.000000000000000000e+00,1.377824205831296818e-03,0.000000000000000000e+00,1.773164246546501781e-03,2.518805834556877427e-03,8.060021792935040874e-04,5.432658672563597628e-03,1.245917968244092790e-03,0.000000000000000000e+00,5.652227962093912469e-03,7.609175854593691959e-03,2.810283298624300860e-03,0.000000000000000000e+00,5.853733301076182068e-03,6.182533739265493912e-03,4.764235290107486122e-03,4.359335528260627722e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.131808845406231988e-04,4.980070297164705673e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.944393621218915657e-05,3.661018546628723447e-04,1.399852372801305709e-04,2.468210558066297579e-04,1.775982733806113914e-04,2.941580048704344006e-03,0.000000000000000000e+00,3.774161110089323452e-04,2.283663324680973092e-03,3.428173233601640381e-04,3.190693277089183826e-04,0.000000000000000000e+00,2.023049706931986924e-04,4.165631082309185010e-03,1.182401579990616063e-02,1.022569286629596876e-02,1.061218642262840191e-03,2.885716368547968703e-04,0.000000000000000000e+00,8.167706068560003432e-03,0.000000000000000000e+00,1.154338626866108393e-02,2.234789712045223697e-02,1.279247957206276765e-03,6.197140097291144178e-03,2.378743626710446563e-03,0.000000000000000000e+00,1.089593322344010670e-02,1.807228703782513130e-02,4.378303272333048529e-03,0.000000000000000000e+00,8.890177309721915624e-03,1.505041293774198215e-02,1.339163089580021684e-02,1.990037009020586764e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.301476436162447175e-05,4.297876869179013547e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.197387325496842648e-03,1.918215827176473175e-03,1.242753154667748260e-04,6.179122760281306661e-04,7.060974405700983468e-04,1.565241934527497852e-04,0.000000000000000000e+00,2.513907729676236004e-04,1.167034427773430997e-03,3.063178441413634328e-04,1.056890627172739523e-03,0.000000000000000000e+00,6.384691985408525025e-04,4.801492347478177394e-03,5.061270328267346297e-02,1.344671237706044076e-01,7.987920689793748946e-03,3.027648348708516677e-04,0.000000000000000000e+00,3.108633811310111943e-03,0.000000000000000000e+00,5.934590335044630932e-03,1.060885920523384762e-01,2.068957697290039685e-03,1.876190723686562423e-01,2.067430122836085796e-03,0.000000000000000000e+00,3.291561521966809845e-02,1.615747780560218283e-01,1.332762559599677821e-01,0.000000000000000000e+00,2.235218113528349704e-01,2.728646917079880288e-02,2.597159833919656519e-02,1.634675973055277620e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.110257254982564664e-05,1.994588476917889017e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.109934764602141329e-04,2.804307060993744584e-03,2.528222266369624383e-05,7.651962025033750680e-04,1.550417520874309294e-04,4.126692072200330297e-03,0.000000000000000000e+00,6.041866111577076041e-04,1.186497917960475977e-03,6.578946535109632399e-04,6.675122756895949475e-04,0.000000000000000000e+00,5.322296807798730699e-04,3.116184782350858067e-04,8.679596730395686133e-03,5.892761689604070902e-02,1.059435880250128026e-01,4.271922989225281813e-04,0.000000000000000000e+00,1.340224234524401521e-03,0.000000000000000000e+00,1.193840720274677407e-03,2.827142633291207865e-02,1.962476037427481577e-03,5.422466387569000457e-01,6.100334506390894286e-03,0.000000000000000000e+00,2.603326509928990395e-01,5.324078567877643664e-01,5.289731026749708853e-01,0.000000000000000000e+00,4.659933685812888693e-01,1.662035471590199154e-01,1.435607999029121229e-01,9.010823170295217954e-02,0.000000000000000000e+00
